id,sigma_N_per_m,mu_Pa_s,rho_kg_per_m3,Dn_mm,outcome,R_m,R_std_m,Vi_m_per_s,Vi_std_m_per_s,Vo_m_per_s,Vo_std_m_per_s,ho_m,cor,We,Bo,Oh,cor_from_velocities
486,0.0187,0.00174,870,0.3,b,0.0001731050200749855,1.633582774773991e-07,0.4527791188457532,5.6006020634351994e-05,0.11781683140506817,3.856495757114071e-05,0.00020338134812305147,0.26571759,1.65104948,0.01367622,0.03278793,0.26020818
487,0.0187,0.00174,870,0.3,b,0.00017233127896663152,3.050560795895914e-07,0.11960756905526225,1.6575476963075446e-05,0.047626244572114444,9.056129990694831e-06,0.00017736664843281464,0.40676665,0.11469886,0.01355423,0.03286145,0.39818755
488,0.0187,0.00174,870,0.3,b,0.00017233418251211377,1.8270362699821714e-07,0.047842010190655516,1.2044947503330512e-05,0.018087558327305773,2.9251865394930817e-05,0.0001745446434189222,0.40234785,0.01835135,0.01355469,0.03286118,0.37806853
489,0.0187,0.00174,870,0.3,b,0.00017399779711895177,1.2726581989603505e-07,0.45154832456272126,4.931238101978765e-05,0.11793049431171738,4.653915421574162e-05,0.00020318542708904099,0.26649188,1.65055449,0.01381765,0.0327037,0.26116915
490,0.0187,0.00174,870,0.3,b,0.0001734158417831747,2.7500552496465924e-07,0.11933191337194725,1.5618040117589194e-05,0.04831798012662097,8.784158705602731e-06,0.00017555463661709527,0.40852681,0.11488931,0.01372537,0.03275853,0.40490409
491,0.0187,0.00174,870,0.3,b,0.0001735483376608198,1.6930234424375636e-07,0.047727337810198264,1.1089143035642905e-05,0.016993345912009603,1.867260099007516e-05,0.00017628246266718637,0.38771327,0.01839215,0.01374636,0.03274603,0.35605057
492,0.0187,0.00174,870,0.3,b,0.00017503877814892312,2.4357338415045073e-07,0.5096424352795051,6.769275818041893e-05,0.12857129767295553,1.882793289962114e-05,0.00021006835854021205,0.25746843,2.11515931,0.01398348,0.03260631,0.25227746
493,0.0187,0.00174,870,0.3,b,0.00017486058716573174,2.954255240175062e-07,0.1302851195006194,1.8615589998415182e-05,0.05135536744093292,8.727329723717216e-06,0.00017747964114930265,0.39799826,0.13808904,0.01395502,0.03262292,0.39417677
494,0.0187,0.00174,870,0.3,b,0.0001753496776759604,1.3004728074575987e-07,0.05134467293122674,1.0742075685608844e-05,0.019288638705569496,2.0669112123104243e-05,0.0001775047071762609,0.39644186,0.02150668,0.0140332,0.03257739,0.37566972
495,0.0187,0.00174,870,0.3,b,0.00017520478710923907,2.2509493819547904e-07,0.5120002515317409,6.288858322202737e-05,0.12905482918243819,1.7560554525944848e-05,0.00020801260717179604,0.25688473,2.13680043,0.01401001,0.03259086,0.25206009
496,0.0187,0.00174,870,0.3,b,0.00017513294668792463,3.447797910094097e-07,0.13087319038630169,1.640166358265856e-05,0.05166237679726925,7.761279317480392e-06,0.00018000575744633076,0.40175928,0.13955548,0.01399853,0.03259754,0.39475141
497,0.0187,0.00174,870,0.3,b,0.00017561529115806395,1.320077451669843e-07,0.052149818175259044,1.1204338372220034e-05,0.018151228172898357,1.9351387992082647e-05,0.00017941101955239207,0.38539426,0.02222008,0.01407574,0.03255275,0.34805928
498,0.0187,0.00174,870,0.3,b,0.00016660301458661176,3.1443139069456877e-07,0.5802029196865389,8.23233902600951e-05,0.14414144032433912,2.0741576377349423e-05,0.00021051536334461388,0.25353143,2.60927781,0.01266813,0.03342161,0.24843281
499,0.0187,0.00174,870,0.3,b,0.0001660636070139546,3.689808948715905e-07,0.1462131351471831,2.2205070334104333e-05,0.05735014396910515,9.148719782640416e-06,0.00016884711067986148,0.39547962,0.16516761,0.01258623,0.03347585,0.39223661
500,0.0187,0.00174,870,0.3,b,0.00016648969378602223,1.3870264110243687e-07,0.0568691506169634,9.783384565970691e-06,0.022294545471210767,1.6156137952432405e-05,0.00016960698252504327,0.4154524,0.02505062,0.0126509,0.03343298,0.39203233
501,0.0187,0.00174,870,0.3,b,0.00017196309828920275,2.8921241274397275e-07,0.5604351960939018,5.927943739717984e-05,0.13890591220335805,1.9906020141719464e-05,0.00022326863053208167,0.25423674,2.51283349,0.01349638,0.03289661,0.24785366
502,0.0187,0.00174,870,0.3,b,0.00017156806546327757,3.010128338475922e-07,0.14207217145808002,1.9540293947573743e-05,0.05488429429261601,7.688193292968201e-06,0.00017686379290367558,0.39291879,0.16111358,0.01343444,0.03293446,0.38631277
503,0.0187,0.00174,870,0.3,b,0.00017208053028327909,1.669452595026131e-07,0.055535969584800685,1.1070861128993817e-05,0.020327763047733528,1.551804477114428e-05,0.00017555139695883638,0.39503989,0.0246921,0.01351482,0.03288539,0.36602878
504,0.0187,0.00174,870,0.3,b,0.00017549800065698521,3.362147120663768e-07,0.5582816046640641,7.41440560849212e-05,0.13866282034184427,1.7187561202255914e-05,0.0002210472717408631,0.25408092,2.5448164,0.01405695,0.03256362,0.24837433
505,0.0187,0.00174,870,0.3,b,0.00017505902082696613,3.765229176341585e-07,0.1412356722827336,1.8172648209912543e-05,0.055225087624593695,8.228459255745744e-06,0.0001777710364561463,0.39440997,0.16246168,0.01398671,0.03260443,0.39101373
506,0.0187,0.00174,870,0.3,b,0.00017575265698944271,1.6063515367081156e-07,0.05476569845930345,1.0255458038834078e-05,0.019445768616990277,2.1704696745106967e-05,0.00017662363659315495,0.36300651,0.02452431,0.01409777,0.03254002,0.35507205
507,0.0187,0.00174,870,0.3,b,0.0001662175996203775,3.130085762933729e-07,0.6196233470309143,6.374500272969437e-05,0.15604377082008425,9.151695253001301e-06,0.00022734649028324913,0.25796408,2.96900001,0.01260958,0.03346034,0.25183649
508,0.0187,0.00174,870,0.3,b,0.0001653778306955344,4.3019578137799213e-07,0.1514106232030832,8.523692482054698e-06,0.0597250355709777,1.0836689182527625e-05,0.00016946670668341261,0.39886838,0.17638743,0.01248249,0.03354518,0.39445737
509,0.0187,0.00174,870,0.3,b,0.00016605880030540093,1.644603955137976e-07,0.06000542056860513,1.1686797694229842e-05,0.024222673592448132,1.3600563392585507e-05,0.00016789611937263467,0.41589048,0.02781765,0.0125855,0.03347633,0.40367476
510,0.0187,0.00174,870,0.3,b,0.00017530172577475824,4.325091000299451e-07,0.6009193634304528,7.048499518357971e-05,0.15199939932361337,1.0895374286805347e-05,0.00022835325531167308,0.25857981,2.94507416,0.01402552,0.03258185,0.25294475
511,0.0187,0.00174,870,0.3,b,0.00017423682864829484,5.776696673231938e-07,0.14797430750695087,9.104356464619459e-06,0.058623080338483874,8.368548672076878e-06,0.00017628050768444167,0.39847511,0.17749668,0.01385564,0.03268126,0.39617067
512,0.0187,0.00174,870,0.3,b,0.00017512646477786428,1.9550585950502767e-07,0.05729746291063691,9.047236971982874e-06,0.02083116791477812,1.9923325142487206e-05,0.00018045519982567542,0.40499751,0.02674855,0.01399749,0.03259815,0.36356179
513,0.0187,0.00174,870,0.3,b,0.00017416014718805038,5.031477620134543e-07,0.5998023872076105,5.208881560364911e-05,0.15182323013829438,1.0664359910969928e-05,0.000223927230685168,0.25842771,2.91502853,0.01384345,0.03268846,0.25312208
514,0.0187,0.00174,870,0.3,b,0.00017301386812826515,6.033022965257271e-07,0.14724914639008713,8.11806241778291e-06,0.05763412822512686,9.525152061032382e-06,0.00018142448442669626,0.40100987,0.17452761,0.01366182,0.03279657,0.39140552
515,0.0187,0.00174,870,0.3,b,0.00017366815445677203,6.322685817176245e-07,0.5982019956981952,5.6142000228753186e-05,0.1521992687289909,1.4771908076339944e-05,0.00021243276498099077,0.25857096,2.89130262,0.01376534,0.03273473,0.25442789
516,0.0187,0.00174,870,0.3,b,0.00017182766330082604,7.796343659007785e-07,0.1471403044393328,9.624644291922492e-06,0.05910150777248754,1.533973110081525e-05,0.0001766547101922605,0.40707656,0.17307488,0.01347513,0.03290958,0.4016677
517,0.0187,0.00174,870,0.3,b,0.00017299369109050964,3.3577156646829107e-07,0.05768568240791308,1.2835008819491683e-05,0.02122695474399171,5.7149885437250095e-05,0.00017869159892232225,0.4110982,0.02678206,0.01365863,0.03279848,0.36797614
518,0.0187,0.00174,870,0.3,b,0.00011859963278634598,7.855382302627077e-07,0.8327297812864533,0.00016117458539811538,0.2159375831974241,5.964664977244889e-05,0.00016602323049736816,0.26188734,3.82621336,0.00641968,0.03961203,0.25931291
519,0.0187,0.00174,870,0.3,b,0.00012079470526183115,5.002954502670078e-07,0.8418631871897795,8.728965719405425e-05,0.21713780281793413,2.9636280831696096e-05,0.0001839681987371209,0.26129351,3.98298419,0.00665951,0.03925047,0.25792529
520,0.0187,0.00174,870,0.3,b,0.0001371277025084227,1.6812807118695714e-07,0.7296072047470713,0.00012705739200036546,0.18690380440477333,1.033020024468288e-05,0.00019224181236161882,0.26010506,3.39610472,0.00858217,0.03683886,0.25617045
521,0.0187,0.00174,870,0.3,b,0.0001374979113267067,1.9530515585976578e-07,0.7241667914750489,8.197729233195391e-05,0.18559913487000626,1.0642790504661112e-05,0.00018773555927422013,0.25993426,3.3546789,0.00862857,0.03678924,0.25629335
522,0.0187,0.00174,870,0.3,b,0.00017406485198567993,2.631071621912228e-07,0.6425779837808144,6.634771180607775e-05,0.16294384714052165,9.959254159594579e-06,0.00024070010322060773,0.25974653,3.34380093,0.0138283,0.0326974,0.25357832
523,0.0187,0.00174,870,0.3,b,0.00017536833373390498,4.0601734065849804e-07,0.6418036418454588,8.513450498168223e-05,0.16335090886178188,1.2419075805292638e-05,0.00023222549885427074,0.25978427,3.36072654,0.01403618,0.03257566,0.25451851
524,0.0187,0.00174,870,0.3,b,0.00017476985800280362,4.917940010367316e-07,0.1580384603959615,1.9342156023132272e-05,0.06051557663535578,4.493589450550442e-05,0.00018095261902975805,0.38920703,0.20308122,0.01394054,0.03263139,0.38291677
525,0.0187,0.00174,870,0.3,b,0.00017549323897146288,1.7180194639727932e-07,0.06065282423320173,9.519054897815672e-06,0.022374792159954724,6.54984530740978e-05,0.00017960007002720197,0.3974793,0.03003586,0.01405618,0.03256407,0.36889943
526,0.0187,0.00174,870,0.3,b,0.0001757788533384269,3.821553113003765e-07,0.6433872971260053,6.286976420836954e-05,0.16314123338464726,1.2435917477176642e-05,0.00024847219406805835,0.26027151,3.38523823,0.01410197,0.0325376,0.25356614
527,0.0187,0.00174,870,0.3,b,0.00017422113674309293,5.755700552162385e-07,0.6375268355413352,9.238217247552485e-05,0.16331832903768653,1.9093976766246013e-05,0.00022528828005765133,0.26094194,3.29439318,0.01385314,0.03268274,0.25617483
528,0.0187,0.00174,870,0.3,b,0.0001743492092773852,2.312144921694746e-07,0.06066938357795891,1.1093485039674925e-05,0.02425474017784495,5.5239145583224e-05,0.00017910182963572652,0.43030433,0.02985636,0.01387352,0.03267073,0.39978551
529,0.0187,0.00174,870,0.3,b,0.0001633178469188359,2.8498656378436854e-07,0.6909232313368986,4.546007570339476e-05,0.17732634649959791,1.3281340068619627e-05,0.00021683924134963621,0.26090153,3.62719482,0.01217346,0.03375608,0.2566513
530,0.0187,0.00174,870,0.3,b,0.00016193075057583485,5.146080283522891e-07,0.16787094107090503,2.5344266681998882e-05,0.0649785861508197,7.271300783298259e-05,0.00016739580185646906,0.39195877,0.21230393,0.01196755,0.03390035,0.38707465
531,0.0187,0.00174,870,0.3,b,0.00016243803183135948,1.7656466073843427e-07,0.06490039051605077,1.0100175701902517e-05,0.026988590866275673,2.857428787650239e-05,0.00016494151314293596,0.42963885,0.03183171,0.01204265,0.03384737,0.41584636
532,0.0187,0.00174,870,0.3,b,0.00016916712295631328,3.9476968034243105e-07,0.6745480659617252,0.00012312426024144475,0.17295656335072995,1.5602689977675032e-05,0.00022815565254930218,0.2613166,3.58112444,0.01306106,0.03316735,0.25640362
533,0.0187,0.00174,870,0.3,b,0.0001606611994919301,3.323123524885e-07,0.18407887758345948,0.00029870415403149,0.06391162222149568,2.3147397203526493e-05,0.0001763889237705281,0.36007267,0.25327747,0.01178063,0.03403403,0.34719694
534,0.0187,0.00174,870,0.3,b,0.0001683093309651542,2.615569921437564e-07,0.06356550146082185,1.0273907993781425e-05,0.02573058343076991,4.859002641304518e-05,0.0001734425242762903,0.4344873,0.03163944,0.01292894,0.03325177,0.40478849
535,0.0187,0.00174,870,0.3,b,0.00016809411429373938,7.195433828532677e-07,0.6695241517676509,5.886023395188845e-05,0.1720830671383166,4.0949057765976e-05,0.00023127251932464652,0.26234719,3.50560233,0.0128959,0.03327305,0.25702294
536,0.0187,0.00174,870,0.3,b,0.0001674302375566018,7.380001899845981e-07,0.1610510131182346,0.0005104302572125586,0.06241157328735551,0.00010061637958531785,0.00017533402170195867,0.39516538,0.20204051,0.01279424,0.03333895,0.38752674
537,0.0187,0.00174,870,0.3,b,0.00016802751648863667,2.735011846685634e-07,0.06334557630509181,1.1102341706454822e-05,0.02387618778376657,0.00012577144305746905,0.00017855329161769795,0.43992542,0.03136828,0.01288568,0.03327964,0.37691958
538,0.0187,0.00174,870,0.3,b,0.00016219760777482262,6.378449233200571e-07,0.7104007257344034,7.80926463552187e-05,0.18285146266367017,1.7722854973325706e-05,0.00021341246720675303,0.26123116,3.8082801,0.01200703,0.03387245,0.257392
539,0.0187,0.00174,870,0.3,b,0.00016105048032229483,7.910010828170759e-07,0.1732004661531157,9.482662818948942e-06,0.06718766141353677,1.046399729053298e-05,0.00016808941779240872,0.39380764,0.22476971,0.01183779,0.03399287,0.38791848
540,0.0187,0.00174,870,0.3,b,0.00017089922410416252,4.0889641352135775e-07,0.7091098058761149,9.726914347974675e-05,0.18253576763902007,1.018068865312901e-05,0.0002331924414869055,0.26209401,3.99801776,0.0133299,0.03299885,0.25741538
541,0.0187,0.00174,870,0.3,b,0.00017039985320090137,4.1190302138295284e-07,0.17407431434848988,1.0750840764361603e-05,0.06746122976548316,8.053186126464363e-06,0.0001737829760335501,0.39035864,0.24022392,0.01325211,0.03304717,0.3875427
542,0.0187,0.00174,870,0.3,b,0.00017129876701468274,4.856794144904396e-07,0.7078341914952364,5.8210641336190447e-05,0.18275521813630433,1.4318645695578625e-05,0.0002301665781287307,0.26261558,3.99295998,0.0133923,0.03296034,0.25818931
543,0.0187,0.00174,870,0.3,b,0.00016996392123570613,6.45854969199962e-07,0.17380598293840638,8.932176359482936e-06,0.06557657287355426,1.072503196467553e-05,0.0001786742205159872,0.38472154,0.23887122,0.01318439,0.03308952,0.37729756
544,0.0187,0.00174,870,0.3,b,0.00017309730569469754,2.1484086481007658e-07,0.7138789206323467,9.9083330970989e-05,0.18353840017011835,1.0414201752289844e-05,0.00024349054635059916,0.2623177,4.10409184,0.013675,0.03278866,0.25710018
545,0.0187,0.00174,870,0.3,b,0.0001731482640962466,2.1194587053810125e-07,0.17566779162716126,1.4702926662998425e-05,0.06660187879780648,8.069323099615275e-06,0.0001806879192537311,0.38540537,0.24858795,0.01368305,0.03278383,0.3791354
546,0.0187,0.00174,870,0.3,b,0.0001730139698674124,3.6041974907707643e-07,0.7316135494990794,0.00010770609187352958,0.18953353596828945,1.0781942276495304e-05,0.0002455813201548628,0.26414632,4.3084623,0.01366183,0.03279656,0.25906236
547,0.0187,0.00174,870,0.3,b,0.00017279816211957096,3.8733776720726576e-07,0.1808700343772806,1.392907042809738e-05,0.06864556360278681,7.605750623833713e-06,0.00017740782552744713,0.38315463,0.26299652,0.01362777,0.03281703,0.37952978
548,0.0187,0.00174,870,0.3,b,0.00017225832584708928,4.6527916659975474e-07,0.7415495230236149,9.42371624903476e-05,0.193055621614684,1.1508219677018457e-05,0.0002434306993626461,0.26517305,4.40695066,0.01354276,0.03286841,0.26034083
549,0.0187,0.00174,870,0.3,b,0.00017145642374443926,6.38405224605655e-07,0.18310263834758642,1.343255271193066e-05,0.06898003660463405,8.112030043303636e-06,0.0001767984178220835,0.3808553,0.26743646,0.01341696,0.03294518,0.3767288
550,0.0187,0.00174,870,0.3,b,0.0001725819679655533,3.6378992158441137e-07,0.7417914565107483,0.00012260327281923933,0.19296594691876823,1.1384204443031165e-05,0.00024097050963943847,0.2647805,4.41811196,0.01359369,0.03283758,0.26013504
551,0.0187,0.00174,870,0.3,b,0.00017212526793369302,4.4781567907197937e-07,0.18324346628281704,1.6370331028722206e-05,0.06891701092767863,7.408491174247687e-06,0.00017958647286769045,0.38184727,0.26889286,0.01352184,0.03288111,0.37609532
552,0.0187,0.00174,870,0.3,b,0.000172407205561346,6.080078116810552e-07,0.7615470623647935,0.00023911570622464498,0.19863906718142157,2.6592511472790034e-05,0.00025933943890241824,0.26641412,4.65185911,0.01356618,0.03285422,0.26083623
553,0.0187,0.00174,870,0.3,b,0.00017234698803308707,5.794748883100085e-07,0.18925974958392083,2.553382017058628e-05,0.07104376594306178,1.2105809360037043e-05,0.00017933050044669025,0.3804381,0.28720888,0.0135567,0.03285996,0.37537705
554,0.0187,0.00174,870,0.3,b,0.00017405773221582107,4.1073372721452596e-07,0.7614130919957124,0.00012018999739771127,0.19937368114419224,1.6878689642263737e-05,0.00024133848166504383,0.26615924,4.69474109,0.01382717,0.03269807,0.26184693
555,0.0187,0.00174,870,0.3,b,0.00017431706433567256,3.263903742473761e-07,0.18951987988463223,1.7288670211190885e-05,0.07088817535456143,9.421868299136736e-06,0.00018073291194242554,0.3786967,0.29129102,0.0138684,0.03267374,0.37404084
556,0.0187,0.00174,870,0.3,b,0.00017392039278353106,4.769425325760562e-07,0.7620539040288915,0.00016394036465814567,0.19955705359971107,1.939030548705723e-05,0.0002387551673869755,0.26601688,4.69893609,0.01380536,0.03271098,0.26186737
557,0.0187,0.00174,870,0.3,b,0.00017439639677364478,2.851245313758158e-07,0.1890391117786246,9.951871741162978e-06,0.07076504087901497,8.45718686315164e-06,0.0001819472478613992,0.37983764,0.28994691,0.01388103,0.03266631,0.37434074
558,0.0187,0.00174,870,0.3,b,9.949031191392256e-05,2.010747688252845e-07,1.0634534880770479,0.00015194193434471426,0.27557990471811156,1.9012073416587707e-05,0.00014687158883022977,0.26071797,5.23474389,0.0045176,0.04324923,0.25913677
559,0.0187,0.00174,870,0.3,b,9.964056248694899e-05,1.965439216863421e-07,1.0471760398852852,7.874758784712404e-05,0.2716918350593074,1.9984958000188564e-05,0.00013398908501487353,0.26063358,5.08338742,0.00453126,0.04321661,0.25945192
560,0.0187,0.00174,870,0.3,b,9.948231369997489e-05,2.3238198202814175e-07,1.0478323991084602,7.664216618401569e-05,0.2715478179153911,1.8726312837324388e-05,0.00014242945594603604,0.26062845,5.08167831,0.00451688,0.04325097,0.25915196
561,0.0187,0.00174,870,0.3,b,0.0001733340718544731,3.731434653911644e-07,0.797682259810757,0.00011336324728396722,0.21141509475737702,1.3442245704031803e-05,0.00024529362159022807,0.26919011,5.13122966,0.01371243,0.03276626,0.26503673
562,0.0187,0.00174,870,0.3,b,0.00017273455378347276,4.183636798318258e-07,0.797253495508864,0.00010875689294220003,0.2111135710668213,1.2992949780768238e-05,0.00024361771276178217,0.26890075,5.1079864,0.01361774,0.03282307,0.26480106
563,0.0187,0.00174,870,0.3,b,0.00017151999538140078,4.886549791213687e-07,0.7921711066133585,0.00015433654887944898,0.21007897167392048,1.3516032109778804e-05,0.000231588872971471,0.26871153,5.00760885,0.01342691,0.03293908,0.26519393
564,0.0187,0.00174,870,0.3,b,0.00016580478794920277,2.8719527057237523e-07,0.8135524602786158,0.00011046603613841912,0.2152394970893958,2.2482982210411565e-05,0.00022877932770080825,0.26807222,5.10558886,0.01254703,0.03350197,0.26456745
565,0.0187,0.00174,870,0.3,b,0.00017232916756475643,3.9549355733452295e-07,0.8158713990350993,0.00020883126710398604,0.2163933894352988,2.8653273035094108e-05,0.0002419870310907253,0.2690725,5.33678681,0.0135539,0.03286165,0.26522978
566,0.0187,0.00174,870,0.3,b,0.00017364866099457284,2.1716210838778806e-07,0.8124893340001851,0.00017033619860763957,0.21685826665977134,2.2746426378543795e-05,0.0002397754999609894,0.27056268,5.33315765,0.01376225,0.03273656,0.26690599
567,0.0187,0.00174,870,0.3,b,0.00017367753731568355,1.9505973224037038e-07,0.20342537371667918,2.2086455635842886e-05,0.0737826323879953,1.0570032523106164e-05,0.00017921477746536154,0.36630247,0.33437326,0.01376683,0.03273384,0.36270123
568,0.0187,0.00174,870,0.3,b,0.00017380930740306148,1.1741930737453823e-07,0.073405952323998,9.157313089103717e-06,0.029818985334935065,1.0607648152675413e-05,0.00017836834985549306,0.42616309,0.04357258,0.01378773,0.03272143,0.40622026
569,0.0187,0.00174,870,0.3,b,0.0001623767501176673,5.295850703071045e-07,0.8202687867376216,0.00011099910917162664,0.2192465677803966,2.6033610389190072e-05,0.00021395695228889754,0.2700852,5.08292689,0.01203357,0.03385376,0.26728625
570,0.0187,0.00174,870,0.3,b,0.00015965217232260148,9.96089944453414e-07,0.8186204742837613,0.00018980081532236461,0.216885078786078,7.089050811154002e-05,0.0002635380956618486,0.27061887,4.97757352,0.01163312,0.03414141,0.26493972
571,0.0187,0.00174,870,0.3,b,0.00016640082439794187,1.6385511758008975e-07,0.8530415437956529,0.00013806542867683544,0.22942046199164337,2.67952044485646e-05,0.0002213872738523683,0.27168636,5.63343755,0.0126374,0.03344191,0.26894407
572,0.0187,0.00174,870,0.3,b,0.00016017280217701108,8.163892211379387e-07,0.8372120967337531,0.00017597802802495402,0.22613415021530567,4.818227959083315e-05,0.0002125874514829939,0.2728062,5.22320906,0.01170912,0.03408587,0.27010378
573,0.0187,0.00174,870,0.3,b,0.00017215005468158666,9.259154983604466e-08,0.28984573314871487,2.3822157436689394e-05,0.08876132531534064,3.2258113830398254e-05,0.00017863772982717484,0.30870034,0.67285058,0.01352574,0.03287875,0.30623644
574,0.0187,0.00174,870,0.3,b,0.0001706423027105812,2.525530074850818e-07,0.3801861158802278,2.3261543205678988e-05,0.10371547329484014,3.454373323691278e-05,0.0001753795786259883,0.27397789,1.14751099,0.01328985,0.03302368,0.27280184
575,0.0187,0.00174,870,0.3,b,0.00017102960118458912,9.893353676960871e-08,0.3044977628113221,2.5837571926808684e-05,0.09477999151530704,4.0660742351852286e-05,0.0001764188171601744,0.31309313,0.73776346,0.01335024,0.03298627,0.31126663
576,0.0187,0.00174,870,0.3,b,0.00017120579269879117,1.3059730056282588e-07,0.37685885975045186,3.27254449999592e-05,0.08704300519178981,6.40608397613865e-05,0.0001804054027728699,0.2337048,1.13123689,0.01337777,0.03296929,0.23096977
577,0.0187,0.00174,870,0.1,b,6.335548247973904e-05,5.23005223034175e-07,0.9390811274789335,0.0001992359157036838,0.22786684801954976,0.002256438702003342,9.35167205767242e-05,0.24402754,2.59936983,0.00183196,0.05419718,0.24264874
578,0.0187,0.00174,870,0.1,b,5.439885342487277e-05,9.0916655846963e-07,0.9429419648536324,8.023905106751659e-05,0.2239224906315791,0.00042162711340299,0.00019506815058796743,0.24392025,2.25028394,0.0013506,0.05848897,0.23747219
579,0.0187,0.00174,870,0.1,b,6.65905474839559e-05,9.36672385472377e-07,0.576967799940809,4.625567747498604e-05,0.17395128301997623,3.507715497939079e-05,7.086028371347434e-05,0.30190924,1.03131987,0.00202382,0.0528643,0.30149219
580,0.0187,0.00174,870,0.1,b,5.422667015645289e-05,1.72320225646922e-06,0.9473589575360922,0.00010003412041868773,0.2327624817076494,5.395628378087685e-05,8.861854394954845e-05,0.24722147,2.2642257,0.00134206,0.05858175,0.24569619
581,0.0187,0.00174,870,0.1,b,0.00010044529461042501,1.2710043721758372e-06,0.8042515382179216,0.0002684556071548682,0.20427515823847286,1.7089834964380895e-05,0.00013307878361631253,0.25593531,3.02267214,0.00460475,0.04304315,0.25399412
582,0.0187,0.00174,870,0.1,b,5.404827190507016e-05,7.41449827847061e-07,0.9395740221975791,0.00010567601893774174,0.23059629049893124,4.274279029085449e-05,6.568057291436259e-05,0.24595254,2.21983891,0.00133325,0.05867835,0.24542642
583,0.0187,0.00174,870,0.1,b,5.401586310849151e-05,2.280158105007293e-07,0.9352621339861146,0.00010729816692457447,0.2289914675913344,0.0008375909017187303,7.685197551952081e-05,0.24588581,2.19819223,0.00133165,0.05869595,0.24484202
584,0.0187,0.00174,870,0.1,b,4.522905657972472e-05,1.86192796357539e-06,0.9534292903348378,0.00017907365702871388,0.24364852439886994,6.84612104762841e-05,8.731691934097047e-05,0.25732087,1.91281141,0.00093364,0.06414459,0.25554965
585,0.0187,0.00174,870,0.1,b,6.332294184107501e-05,1.201815210023682e-07,0.9845605273160635,0.00033027413769595596,0.24566890230271704,4.924480164116133e-05,9.985084498350416e-05,0.25099851,2.85577225,0.00183007,0.05421111,0.24952138
586,0.0187,0.00174,870,0.1,b,4.475069997395896e-05,9.73979078732059e-07,0.9616908423940644,0.00012272619952344432,0.24654605477612113,6.801944690935248e-05,7.437561198426359e-05,0.25759008,1.9255218,0.000914,0.06448651,0.25636727
587,0.0187,0.00174,870,0.1,b,6.243390519116516e-05,9.86045946520617e-07,0.9785700445306345,0.0002924607946558332,0.24384619161176357,5.249834372791298e-05,0.00010193481066492979,0.25080492,2.78151868,0.00177905,0.05459572,0.24918624
588,0.0187,0.00174,870,0.1,b,4.4670731138871415e-05,2.23553992069712e-06,0.9647038688537194,0.00012489522175580762,0.2473065405563695,5.7222984881692675e-05,7.522726407174287e-05,0.25760826,1.93414374,0.00091074,0.06454421,0.25635488
589,0.0187,0.00174,870,0.1,b,6.229184739813634e-05,3.1149175684511003e-07,0.9897816736933706,9.665707563496843e-05,0.24658043187251452,5.4026794054832874e-05,0.0001007303263600623,0.25066635,2.83914566,0.00177096,0.05465793,0.24912608
590,0.0187,0.00174,870,0.1,b,4.474315498509172e-05,2.8462439194845854e-07,0.9772744924447762,9.41488029205214e-05,0.24841586576895786,6.131666437472114e-05,8.04570544108922e-05,0.25563159,1.98809612,0.00091369,0.06449195,0.25419252
591,0.0187,0.00174,870,0.1,b,6.250678998832152e-05,2.6635427422207477e-07,0.9934124301106549,0.0003623784086343548,0.24722803127033635,5.923041616646805e-05,9.966475338517698e-05,0.25034727,2.86988188,0.0017832,0.05456388,0.24886746
592,0.0187,0.00174,870,0.1,b,5.478594270075962e-05,2.7549210071283993e-07,0.9262699730704239,8.192698446490333e-05,0.23329022942760227,0.0016210452315717156,0.00025851946615732175,0.26094506,2.18686491,0.00136989,0.05828197,0.25185986
593,0.0187,0.00174,870,0.1,b,5.497058347149891e-05,2.456777076069521e-07,0.9195750164699616,9.734614238603501e-05,0.23617259093531748,0.0010015837375661394,8.157802806077814e-05,0.25802704,2.16263048,0.00137914,0.05818401,0.25682798
594,0.0187,0.00174,870,0.1,b,5.4707967747569556e-05,2.7937960353894165e-07,0.9201211986159971,8.166641223197241e-05,0.24697932004262974,0.0011793323596354724,6.63242527699929e-05,0.26892141,2.15485624,0.00136599,0.05832349,0.26842042
595,0.0187,0.00174,870,0.1,b,5.499842384662412e-05,1.9690293416877902e-07,0.9241643491203367,6.833961292232067e-05,0.23962043353854479,0.0017336290721855904,0.00016710364438690017,0.26420286,2.18537672,0.00138053,0.05816928,0.25928336
596,0.0187,0.00174,870,0.1,b,5.539123126548676e-05,2.171002159577236e-07,0.9195059937090773,8.875932345354305e-05,0.23972646301796163,0.001157512641009673,0.00016303965555430452,0.26545979,2.17885231,0.00140032,0.05796266,0.26071224
597,0.0187,0.00174,870,0.1,b,6.672358234041094e-05,1.77940207086903e-06,1.3167366358016857,0.0001859487186824121,0.3495722049413659,0.001896313834102162,0.0001018100799966055,0.2662305,5.38213813,0.00203191,0.05281158,0.26548377
598,0.0187,0.00174,870,0.1,b,5.501938912829652e-05,9.71781450242533e-07,0.6076944534746672,3.9588805017766445e-05,0.16967032005846694,0.0004946282439789074,0.00014291698139515886,0.28744457,0.94528759,0.00138159,0.0581582,0.27920334
